,Facility ID,Facility Name,City,State,ZIP Code,HBIPS-5 %,SMD %,SUB-2 %,SUB-3 %,TOB-2 %,TOB-3 %,TR-2 %,FUH-30 %,FUH-7 %,MedCont %,READM-30-IPF Rate,HBIPS-2 %,HBIPS-3 %,lat,lon
131,50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,CA,93940,43.6,100.0,90.0,52.0,76.0,12.0,0.0,72.9,47.9,81.0,18.4,0.01,0.0,36.521811,-121.688623
132,50152,SAINT FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,CA,94109,5.0,53.0,28.0,17.0,71.0,7.0,0.0,45.5,24.2,82.4,20.3,0.09,0.02,37.795219,-122.420782
133,50158,ENCINO HOSPITAL MEDICAL CENTER,ENCINO,CA,91436,62.19,99.0,90.92,0.0,70.33,0.0,100.0,21.6,13.5,76.1,19.6,0.0,0.0,33.786594,-118.298662
134,50228,ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR,SAN FRANCISCO,CA,94110,73.99,40.0,82.0,40.0,28.0,65.0,29.0,66.7,43.3,72.11,18.9,6.53,46.12,37.748932,-122.416281
135,50239,GLENDALE ADVENTIST MEDICAL CENTER,GLENDALE,CA,91206,73.0,91.0,95.0,98.0,88.0,75.0,90.0,37.0,13.7,80.4,19.8,0.31,0.87,33.786594,-118.298662
136,50245,ARROWHEAD REGIONAL MEDICAL CENTER,COLTON,CA,92324,56.93,94.0,0.0,100.0,95.0,85.0,0.0,30.9,10.9,59.0,28.1,0.78,0.69,34.151161,-116.900557
137,50257,GOOD SAMARITAN HOSPITAL,BAKERSFIELD,CA,93308,48.33,100.0,97.0,83.0,99.0,76.0,0.0,50.0,28.6,81.8,23.1,0.0,0.0,35.567657,-118.892932
138,50272,REDLANDS COMMUNITY HOSPITAL,REDLANDS,CA,92373,86.84,96.0,78.0,80.0,70.0,71.0,70.0,63.6,27.3,71.35,21.8,1.65,0.0,34.2409,-116.889474
139,50276,CONTRA COSTA REGIONAL MEDICAL CENTER,MARTINEZ,CA,94553,96.0,69.0,82.0,88.0,79.0,100.0,64.0,12.5,0.0,78.45,18.6,3.5,6.4,37.986421,-122.134976
140,50289,AHMC SETON MEDICAL CENTER,DALY CITY,CA,94015,64.0,90.0,72.0,100.0,94.0,93.0,86.0,42.6,21.3,78.6,22.4,0.0,0.18,37.676864,-122.475234
141,50305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,BERKELEY,CA,94705,94.0,95.0,100.0,100.0,77.0,81.0,96.0,47.7,26.7,65.0,20.2,6.25,4.74,37.85983,-122.242029
142,50308,EL CAMINO HOSPITAL,MOUNTAIN VIEW,CA,94040,77.0,93.0,95.0,100.0,85.0,55.0,79.0,46.7,33.3,72.89,21.0,0.9,0.73,37.189396,-121.705327
143,50320,HIGHLAND HOSPITAL,OAKLAND,CA,94602,33.0,55.0,14.0,30.0,20.0,8.0,1.0,29.6,10.2,64.7,26.1,0.42,0.45,37.802777,-122.204578
144,50329,CORONA REGIONAL MEDICAL CENTER,CORONA,CA,92882,100.0,96.0,79.0,9.0,85.0,80.0,42.0,40.9,29.5,61.3,20.1,0.0,0.0,33.752886,-116.055617
145,50348,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,CA,92868,62.0,82.0,75.0,95.0,84.0,100.0,68.0,41.91,19.9,69.65,21.4,2.07,0.49,33.640302,-117.769442
146,50360,MARIN GENERAL HOSPITAL,GREENBRAE,CA,94904,92.0,98.0,72.29,82.0,97.0,100.0,90.0,60.6,51.5,77.0,21.0,0.18,0.15,37.947874,-122.536337
147,50373,LAC+USC MEDICAL CENTER,LOS ANGELES,CA,90033,75.06,86.0,85.64,74.0,83.0,67.12,19.0,44.69,22.37,69.19,17.2,37.12,10.35,33.786594,-118.298662
148,50376,LAC/HARBOR-UCLA MED CENTER,TORRANCE,CA,90502,45.0,90.0,100.0,71.0,98.0,100.0,20.0,51.11,28.07,73.8,20.6,5.52,1.62,33.833816,-118.293405
149,50380,GOOD SAMARITAN HOSPITAL,SAN JOSE,CA,95124,76.0,94.0,92.0,89.0,98.0,84.0,68.0,60.9,52.2,66.3,20.9,0.0,0.0,37.189396,-121.705327
150,50426,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,CA,92804,100.0,100.0,0.0,0.0,91.98,0.0,91.0,33.3,13.3,78.24,20.5,0.0,0.0,33.640302,-117.769442
151,50438,HUNTINGTON HOSPITAL,PASADENA,CA,91109,67.0,85.0,73.0,86.0,68.0,43.0,1.0,26.3,21.1,72.6,22.7,2.07,0.94,33.786594,-118.298662
152,50441,STANFORD HEALTH CARE,STANFORD,CA,94305,76.0,93.0,92.0,87.0,70.0,78.0,47.0,72.7,45.5,80.2,15.3,0.65,0.19,37.189396,-121.705327
153,50464,DOCTORS MEDICAL CENTER,MODESTO,CA,95350,80.0,91.0,98.0,94.0,100.0,67.0,68.0,34.4,18.8,67.5,27.2,1.09,0.25,37.669463,-121.016796
154,50526,HUNTINGTON BEACH HOSPITAL,HUNTINGTON BEACH,CA,92647,58.32,95.0,93.65,100.0,100.0,100.0,98.0,36.7,22.4,77.5,23.6,0.0,0.0,33.640302,-117.769442
155,50567,PROVIDENCE MISSION HOSPITAL,MISSION VIEJO,CA,92691,59.0,12.0,98.0,46.0,94.0,21.0,0.0,42.9,21.4,77.7,22.1,0.64,0.01,33.605527,-117.667923
156,50580,LA PALMA INTERCOMMUNITY HOSPITAL,LA PALMA,CA,90623,100.0,99.0,60.6,70.63,66.86,66.3,99.0,55.18,31.69,79.03,23.6,0.0,0.0,33.640302,-117.769442
157,50624,HENRY MAYO NEWHALL  HOSPITAL,VALENCIA,CA,91355,57.44,96.0,97.0,79.0,96.0,51.0,19.0,46.2,23.1,69.55,25.0,4.1,0.49,33.786594,-118.298662
158,50636,PALOMAR MEDICAL CENTER POWAY,POWAY,CA,92064,82.0,89.0,95.0,50.0,79.0,24.0,88.0,61.5,38.5,72.03,21.0,0.0,0.0,32.994097,-117.030299
159,50744,ANAHEIM GLOBAL MEDICAL CENTER,ANAHEIM,CA,92805,0.0,84.0,87.0,75.0,99.0,31.0,60.0,30.6,16.3,62.0,21.4,0.93,0.01,33.640302,-117.769442
160,50745,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,CA,92869,0.0,84.0,48.0,28.0,52.0,79.0,72.0,45.5,27.3,75.5,18.9,0.0,0.0,33.640302,-117.769442
161,50746,ORANGE COUNTY GLOBAL MEDICAL CENTER,SANTA ANA,CA,92705,74.78,93.0,20.0,22.0,90.0,20.0,84.0,52.9,23.5,72.08,18.1,0.0,0.0,33.707568,-117.845746
162,50747,COASTAL COMMUNITIES HOSPITAL,SANTA ANA,CA,92704,80.0,90.0,96.67,44.16,83.0,62.33,50.0,49.29,26.46,70.71,22.2,0.0,0.0,33.640302,-117.769442
163,50755,SHERMAN OAKS HOSPITAL,SHERMAN OAKS,CA,91403,81.32,99.0,61.84,0.0,0.0,0.0,100.0,29.5,13.1,61.6,23.5,0.0,0.0,33.786594,-118.298662
164,50757,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,CA,92120,47.61,81.0,94.42,56.56,86.19,25.97,76.0,46.32,23.82,74.16,21.4,0.0,0.0,32.794947,-117.079863
165,50764,SHASTA REGIONAL MEDICAL CENTER,REDDING,CA,96001,81.0,94.0,57.74,100.0,97.0,95.0,92.0,60.3,29.3,87.2,18.7,0.0,0.0,40.675738,-122.456982
166,54009,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,LOS ANGELES,CA,90095,66.0,76.0,42.0,94.0,64.0,17.0,98.0,68.8,46.9,87.3,15.6,3.72,0.31,33.786594,-118.298662
167,54028,GATEWAYS HOSP  MENTAL HEALTH CTR,LOS ANGELES,CA,90026,32.0,100.0,0.0,86.92,100.0,0.0,0.0,59.61,35.63,77.02,18.95,0.73,0.59,33.786594,-118.298662
168,54032,BHC ALHAMBRA HOSP,ROSEMEAD,CA,91770,100.0,99.0,100.0,96.0,100.0,99.0,100.0,46.8,29.0,63.5,28.9,0.1,0.0,33.786594,-118.298662
169,54053,DEL AMO HOSPITAL,TORRANCE,CA,90505,74.0,100.0,100.0,98.0,100.0,93.0,84.0,44.2,26.1,72.5,21.9,0.2,0.01,33.786594,-118.298662
170,54055,COLLEGE HOSPITAL,CERRITOS,CA,90703,51.0,100.0,73.0,0.0,99.0,75.0,59.0,46.4,35.5,68.0,24.1,3.24,2.98,33.866914,-118.068648
171,54069,AURORA CHARTER OAK,COVINA,CA,91724,90.0,85.0,96.0,41.0,96.0,73.0,93.0,46.5,28.3,79.6,25.2,0.68,0.0,33.786594,-118.298662
172,54074,ADVENTIST HEALTH VALLEJO,VALLEJO,CA,94590,38.0,79.0,30.0,78.0,48.0,39.0,60.0,38.1,15.1,75.7,18.3,0.75,0.65,38.096719,-122.25328
173,54075,ALVARADO PARKWAY INSTITUTE BEHAVIORAL HEALTH SYSTE,LA MESA,CA,91942,49.0,96.0,100.0,92.0,99.0,64.0,67.0,39.8,29.1,80.9,21.7,0.42,0.01,32.781084,-117.018638
174,54077,AURORA VISTA DEL MAR HOSPITAL,VENTURA,CA,93001,78.53,17.0,95.0,31.0,97.0,27.0,34.0,41.4,28.7,76.5,22.8,0.14,0.23,34.330829,-119.358352
175,54078,AURORA LAS ENCINAS,PASADENA,CA,91107,6.0,85.0,98.0,55.0,96.0,56.0,21.0,35.1,16.2,60.3,25.4,0.43,0.07,33.786594,-118.298662
176,54087,"BHC SIERRA VISTA HOSPITAL, INC",SACRAMENTO,CA,95823,84.0,87.0,79.0,68.0,96.0,84.0,97.0,29.7,14.4,71.9,19.1,0.03,0.48,38.481354,-121.442071
177,54089,JEWISH HOME & REHAB CENTER,SAN FRANCISCO,CA,94112,83.23,93.0,100.0,100.0,100.0,100.0,98.0,55.0,30.0,76.23,18.9,0.05,0.13,37.721981,-122.439382
178,54093,LOMA LINDA UNIVERSITY BEHAVIORAL MED CTR,REDLANDS,CA,92373,83.0,87.0,100.0,94.0,90.0,69.0,70.0,73.9,43.5,71.5,18.3,0.16,0.17,34.2409,-116.889474
179,54095,AURORA SAN DIEGO,SAN DIEGO,CA,92128,31.49,100.0,100.0,93.0,100.0,13.0,0.0,37.8,29.7,70.2,21.6,0.07,0.1,32.995484,-117.07483
180,54096,SUTTER CENTER FOR PSYCHIATRY,SACRAMENTO,CA,95826,82.0,90.0,96.0,60.0,79.0,68.0,59.0,50.8,29.2,72.6,18.7,0.07,0.05,38.547639,-121.385459
181,54104,HERITAGE OAKS HOSPITAL,SACRAMENTO,CA,95841,64.0,93.0,100.0,100.0,100.0,100.0,79.0,34.2,18.7,69.1,22.1,0.06,0.25,38.665385,-121.353862
182,54110,BHC FREMONT HOSPITAL INC,FREMONT,CA,94538,37.0,87.0,68.0,24.0,87.0,48.0,62.0,37.4,22.2,66.5,24.1,0.14,0.1,37.509453,-121.95832
183,54111,CANYON RIDGE HOSPITAL,CHINO,CA,91710,100.0,97.0,98.0,100.0,100.0,100.0,97.0,38.5,19.3,72.8,22.7,0.05,0.02,34.159844,-114.30117
184,54122,DEPT OF STATE HOSPITALS - NAPA,NAPA,CA,94558,0.0,78.62,0.0,0.0,0.0,0.0,85.7,55.55,32.02,75.53,21.61,25.35,6.82,38.516158,-122.311921
185,54123,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,STOCKTON,CA,95204,100.0,99.0,84.0,83.0,89.0,81.0,1.0,26.6,14.8,61.3,30.7,0.6,0.35,37.975473,-121.323758
186,54124,SEMPERVIRENS,EUREKA,CA,95501,15.0,2.0,59.0,37.0,0.0,0.0,0.0,54.8,29.0,81.6,21.0,1.08,1.82,40.646324,-124.025773
187,54125,SANTA BARBARA COUNTY PSYCHIATRIC HEALTH FACILITY,SANTA BARBARA,CA,93110,88.0,95.0,100.0,100.0,97.0,100.0,4.0,0.0,0.0,72.23,24.5,0.93,0.77,34.539027,-119.906198
188,54130,PACIFIC GROVE HOSPITAL,RIVERSIDE,CA,92506,94.0,100.0,98.0,95.0,98.0,97.0,95.0,46.8,24.2,59.7,23.5,0.22,6.82,33.752886,-116.055617
189,54131,JOHN MUIR BEHAVIORAL HEALTH CENTER,CONCORD,CA,94524,99.0,88.0,84.0,85.0,89.0,56.0,87.0,53.2,34.0,83.8,17.6,0.11,0.17,37.777208,-121.955399
190,54133,DEPT OF STATE HOSPITALS - METROPOLITAN - PSY,NORWALK,CA,90650,60.75,73.19,0.0,0.0,0.0,0.0,48.65,49.77,26.89,71.81,18.53,0.98,0.0,33.906763,-118.076549
191,54135,NEWPORT BAY HOSPITAL,NEWPORT BEACH,CA,92663,100.0,100.0,100.0,100.0,100.0,100.0,89.0,55.6,38.9,78.84,15.4,0.01,0.02,33.61837,-117.91709
192,54144,UCSF LANGLEY PORTER PSYCHIATRIC HOSPITAL AND CLINICS,SAN FRANCISCO,CA,94143,89.0,97.0,95.0,87.0,62.0,57.0,72.0,61.1,52.8,85.3,19.6,0.1,0.2,37.76313,-122.458582
193,54145,SHARP MESA VISTA HOSPITAL,SAN DIEGO,CA,92123,58.0,94.0,92.0,74.0,88.0,81.0,58.0,65.0,42.3,78.0,18.8,0.12,0.14,32.810983,-117.136812
194,54146,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,OAKLAND,CA,94601,0.0,11.0,99.0,12.0,32.0,0.0,99.0,49.47,26.61,71.84,20.9,0.45,0.32,37.786027,-122.223779
195,54147,JOYCE EISENBERG KEEFER MEDICAL CENTER,RESEDA,CA,91335,66.77,98.0,0.0,0.0,85.81,86.53,100.0,55.45,31.93,79.05,20.85,0.0,0.0,33.786594,-118.298662
196,54148,TARZANA TREATMENT CENTER,TARZANA,CA,91356,100.0,0.0,100.0,100.0,100.0,80.0,70.0,57.71,33.94,71.0,18.7,0.0,0.0,33.786594,-118.298662
197,54149,WILLOW ROCK CENTER,SAN LEANDRO,CA,94578,8.0,36.0,0.0,0.0,0.0,0.0,100.0,46.08,23.6,74.92,20.62,0.26,0.49,37.704429,-122.124225
198,54150,KAISER PERMANENTE PSYCHIATRIC HEALTH FACILITY-SANT,SANTA CLARA,CA,95051,64.0,97.0,75.0,66.0,97.0,83.0,89.0,55.18,31.69,72.92,18.53,0.58,0.18,37.189396,-121.705327
199,54151,"AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC",SANTA ROSA,CA,95401,27.0,64.0,47.0,3.0,55.0,7.0,18.0,43.5,19.8,77.4,19.2,0.14,2.4,38.450412,-122.783159
200,54152,SANTA CRUZ COUNTY PSYCHIATRIC HEALTH FACILITY,SANTA CRUZ,CA,95062,21.0,30.0,100.0,48.0,85.0,0.0,98.0,54.5,36.4,77.53,21.2,0.15,0.97,36.971549,-121.990571
201,54153,OCEAN VIEW PSYCHIATRIC HEALTH FACILITY,LONG BEACH,CA,90806,0.0,95.0,100.0,0.0,100.0,100.0,1.0,55.0,40.0,70.5,22.5,0.0,0.0,33.795016,-118.172801
202,54154,SAN JOSE BEHAVIORAL HEALTH,SAN JOSE,CA,95138,6.0,42.0,50.0,34.0,89.0,38.0,8.0,33.3,16.2,69.2,18.6,0.04,0.05,37.258733,-121.745159
203,54155,"BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL, LLC",BAKERSFIELD,CA,93309,100.0,100.0,0.0,0.0,0.0,0.0,59.0,41.1,28.8,83.3,22.1,0.23,0.77,35.294405,-118.905173
204,54157,GLENDORA  HOSPITAL,GLENDORA,CA,91740,46.82,76.53,74.13,65.26,83.94,50.97,51.87,56.74,33.08,70.2,22.02,0.43,0.33,33.786594,-118.298662
205,60009,LUTHERAN MEDICAL CENTER,WHEAT RIDGE,CO,80033,57.13,59.0,93.0,64.0,80.0,21.0,46.0,61.1,42.6,66.9,18.9,0.5,2.32,39.776986,-105.108182
206,60010,POUDRE VALLEY HOSPITAL,FORT COLLINS,CO,80524,92.0,95.0,97.0,94.0,95.0,85.0,74.0,57.1,31.0,76.1,19.5,0.3,1.4,40.59889,-105.252751
207,60011,DENVER HEALTH & HOSPITAL AUTHORITY,DENVER,CO,80204,53.0,86.0,97.0,91.0,99.0,53.0,87.0,42.6,19.7,79.8,23.1,1.4,2.85,39.720136,-105.021502
208,60020,"PARKVIEW MEDICAL CENTER, INC",PUEBLO,CO,81003,61.87,91.0,95.0,68.0,98.0,91.0,89.0,59.1,27.3,78.7,20.0,1.25,0.83,38.121031,-104.763851
209,60027,BOULDER COMMUNITY HEALTH,BOULDER,CO,80303,73.0,99.0,36.0,62.0,4.0,96.0,0.0,65.0,45.0,79.08,21.2,0.31,3.02,40.067772,-105.27484
210,60030,MCKEE MEDICAL CENTER,LOVELAND,CO,80538,100.0,89.0,89.0,93.0,75.0,44.0,47.0,58.36,34.52,76.68,19.97,0.25,1.99,40.551116,-105.183385
211,60044,COLORADO PLAINS MEDICAL CENTER,FORT MORGAN,CO,80701,89.32,97.0,0.0,0.0,66.86,0.0,76.0,40.51,18.66,70.72,17.1,0.0,0.0,40.262591,-103.847648
212,60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,DENVER,CO,80210,5.0,86.0,91.0,87.0,66.0,80.0,57.0,65.1,46.5,74.2,18.9,0.11,0.08,39.701677,-104.964186
213,60100,AURORA SOUTH HOSPITAL AND MEDICAL CENTER,AURORA,CO,80012,79.0,99.0,90.0,63.0,85.0,45.0,73.0,41.0,13.1,61.4,17.6,0.0,0.27,39.681201,-104.80973
214,64001,COLORADO MENTAL HEALTH INSTITUTE AT PUEBLO-PSYCH,PUEBLO,CO,81003,57.0,93.0,89.65,80.79,95.31,57.15,71.0,12.5,0.0,76.29,16.4,1.18,3.39,38.121031,-104.763851
215,64003,COLORADO MENTAL HEALTH INSTITUTE AT FT LOGAN,DENVER,CO,80236,76.0,95.0,66.09,90.1,91.0,22.21,40.0,50.61,27.63,69.83,20.32,0.14,0.3,39.649837,-105.034988
216,64007,CENTENNIAL PEAKS HOSPITAL,LOUISVILLE,CO,80027,88.0,97.0,69.0,52.0,95.0,74.0,83.0,51.4,27.0,70.7,17.8,0.2,0.28,39.980835,-105.269915
217,64009,CEDAR SPRINGS HOSPITAL,COLORADO SPRINGS,CO,80906,80.0,100.0,90.0,49.0,82.0,67.0,99.0,39.7,23.8,58.3,17.9,0.28,0.26,38.796074,-104.841763
218,64023,"WEST SPRINGS HOSPITAL, INC",GRAND JUNCTION,CO,81501,4.0,43.0,77.0,81.0,96.0,3.0,0.0,36.8,20.6,70.4,15.4,0.13,2.16,39.069019,-108.583126
219,64024,HIGHLANDS BEHAVIORAL HEALTH SYSTEM,LITTLETON,CO,80130,46.0,89.0,40.0,7.0,61.0,0.0,89.0,49.2,35.4,54.3,23.3,0.17,0.3,39.54,-104.92
220,64026,PEAK VIEW BEHAVIORAL HEALTH,COLORADO SPRINGS,CO,80923,30.36,78.6,91.37,51.67,78.61,38.58,40.61,54.0,31.0,62.8,20.7,0.12,0.09,38.89,-104.69
221,64028,DENVER SPRINGS,ENGLEWOOD,CO,80112,42.08,59.0,100.0,82.0,92.0,38.0,73.0,53.4,36.2,65.1,24.9,0.09,0.08,39.581238,-104.862194
222,70002,ST FRANCIS HOSPITAL & MEDICAL CENTER,HARTFORD,CT,6105,45.41,83.0,48.0,73.0,48.0,47.0,51.0,41.8,21.8,70.7,22.7,1.44,0.85,41.774499,-72.699537
223,70004,SHARON HOSPITAL,SHARON,CT,6069,50.44,99.0,95.99,93.61,93.0,78.66,99.0,66.7,58.3,74.82,18.7,0.0,0.0,41.874681,-73.433903
224,70005,WATERBURY HOSPITAL,WATERBURY,CT,6721,33.18,94.0,97.0,80.0,72.0,73.0,90.0,54.8,29.0,80.7,19.2,0.43,0.34,41.365709,-72.927507
225,70008,JOHNSON MEMORIAL HOSPITAL,STAFFORD SPRINGS,CT,6076,49.59,91.0,36.0,87.0,77.0,68.0,74.0,34.8,8.7,81.9,20.7,0.09,0.56,41.900495,-72.27641
226,70010,BRIDGEPORT HOSPITAL,BRIDGEPORT,CT,6610,48.0,92.0,4.0,27.0,0.0,0.0,60.0,62.0,40.0,76.8,21.2,2.73,0.0,41.219847,-73.163955
227,70011,CHARLOTTE HUNGERFORD HOSPITAL,TORRINGTON,CT,6790,73.0,83.0,76.0,84.0,62.0,77.0,40.0,67.7,35.5,84.5,20.0,0.86,0.0,41.87484,-73.126763
228,70016,SAINT MARY'S HOSPITAL,WATERBURY,CT,6706,41.9,97.0,76.0,98.0,91.0,91.0,91.0,47.6,14.3,69.93,23.6,0.23,0.0,41.535346,-73.026951
229,70020,MIDDLESEX HOSPITAL,MIDDLETOWN,CT,6457,73.0,90.0,65.0,99.0,82.0,80.0,48.0,61.4,38.6,84.4,20.7,1.0,0.35,41.550139,-72.655357
230,70022,YALE-NEW HAVEN HOSPITAL,NEW HAVEN,CT,6504,59.0,88.0,63.0,65.0,57.0,6.0,59.0,63.6,40.0,79.9,18.7,0.81,0.0,41.365709,-72.927507
231,70024,WILLIAM W BACKUS HOSPITAL,NORWICH,CT,6360,70.0,80.0,86.0,88.0,85.0,84.0,50.0,63.4,43.9,82.0,19.6,0.19,3.33,41.499398,-71.994757
232,70025,HARTFORD HOSPITAL,HARTFORD,CT,6102,55.0,74.0,92.0,72.0,81.0,78.0,59.0,57.4,38.0,79.7,17.4,13.51,4.41,41.791776,-72.718832
233,70027,MANCHESTER MEMORIAL HOSPITAL,MANCHESTER,CT,6040,83.0,13.0,71.0,99.0,88.0,0.0,81.0,61.4,29.8,84.2,23.8,0.5,1.38,41.776048,-72.523748
234,70028,ST VINCENT'S MEDICAL CENTER,BRIDGEPORT,CT,6606,23.0,34.0,70.0,61.0,81.0,54.0,0.0,59.1,44.1,83.7,21.1,0.23,0.0,41.208796,-73.211807
235,70029,BRISTOL HOSPITAL,BRISTOL,CT,6010,79.75,87.0,90.19,53.12,81.51,50.07,66.0,52.68,29.48,69.3,20.8,0.32,0.0,41.681198,-72.939577
236,70031,GRIFFIN HOSPITAL,DERBY,CT,6418,100.0,99.0,100.0,100.0,79.0,97.0,100.0,68.4,47.4,73.06,20.2,0.91,0.0,41.327246,-73.084252
237,70033,DANBURY HOSPITAL,DANBURY,CT,6810,68.23,12.0,15.0,16.0,37.0,0.0,0.0,72.4,55.2,84.5,19.2,0.64,0.02,41.376242,-73.471416
238,70034,NORWALK HOSPITAL,NORWALK,CT,6856,50.0,5.0,73.3,67.0,67.0,18.0,1.0,62.5,50.0,84.9,23.7,0.75,0.0,41.111196,-73.420363
239,70035,THE HOSPITAL OF CENTRAL CONNECTICUT,NEW BRITAIN,CT,6050,30.0,32.0,89.0,74.0,70.0,45.0,20.0,57.6,45.5,81.6,19.3,4.27,0.99,41.666049,-72.778391
240,70036,JOHN DEMPSEY HOSPITAL,FARMINGTON,CT,6032,35.13,84.0,72.0,73.0,52.0,51.0,51.0,79.1,55.8,76.27,20.7,1.91,0.5,41.726769,-72.829543
241,70039,MASONICARE HEALTH CENTER HOSPITAL,WALLINGFORD,CT,6492,15.0,86.0,69.93,91.01,60.0,25.0,62.0,46.7,26.7,76.66,17.2,6.75,0.56,41.456205,-72.811047
242,70040,HEBREW HOME AND HOSPITAL INC,WEST HARTFORD,CT,6117,85.0,84.0,12.0,29.0,55.0,29.0,84.0,60.0,33.3,76.03,20.7,0.49,0.63,41.788688,-72.755739
243,74003,CONNECTICUT VALLEY HOSP,MIDDLETOWN,CT,6457,43.21,95.0,100.0,96.0,98.0,35.0,10.0,45.8,23.36,75.2,21.6,1.03,0.14,41.550139,-72.655357
244,74008,NATCHAUG HOSPITAL,MANSFIELD CENTER,CT,6250,75.0,61.0,84.0,73.0,77.0,56.0,42.0,75.4,49.1,86.3,19.5,0.12,0.72,41.78155,-72.22554
245,74011,CONNECTICUT MENTAL HEALTH CENTER,NEW HAVEN,CT,6508,70.87,58.0,74.75,0.0,65.1,70.56,63.0,49.36,26.52,78.3,18.31,0.18,0.01,41.365709,-72.927507
246,74012,SOUTHWEST CONNECTICUT MENTAL HEALTH,BRIDGEPORT,CT,6610,96.0,88.0,57.96,48.34,72.79,82.85,100.0,51.0,27.97,74.62,19.25,0.93,0.4,41.219847,-73.163955
247,74014,SILVER HILL HOSPITAL INC,NEW CANAAN,CT,6840,83.0,87.0,73.0,100.0,86.0,49.0,76.0,68.4,52.6,69.88,16.7,0.0,0.05,41.162209,-73.501267
248,74015,ALBERT J SOLNIT CHILDREN'S CENTER - SOUTH CAMPUS,MIDDLETOWN,CT,6457,38.06,96.03,63.75,67.41,91.61,32.13,47.54,60.46,36.39,70.35,21.56,0.15,0.11,41.550139,-72.655357
249,80001,CHRISTIANA HOSPITAL,NEWARK,DE,19718,35.0,18.0,98.0,93.0,80.0,43.0,0.0,70.6,41.2,75.5,19.9,0.06,0.04,39.564499,-75.597047
250,84001,DELAWARE PSYCHIATRIC CENTER,NEW CASTLE,DE,19720,89.0,100.0,100.0,38.0,56.0,41.0,92.0,40.12,18.31,79.19,19.92,0.01,0.0,39.592895,-75.651466
251,84002,ROCKFORD CENTER,NEWARK,DE,19713,87.0,76.0,73.0,84.0,47.0,28.0,36.0,43.0,31.8,73.3,17.9,0.16,0.11,39.665662,-75.719349
252,84003,MEADOWWOOD BEHAVIORAL HEALTH SYSTEM,NEW CASTLE,DE,19720,38.0,88.0,87.0,100.0,100.0,94.0,96.0,33.3,22.2,71.2,20.4,0.07,0.0,39.592895,-75.651466
253,84004,DOVER BEHAVIORAL HEALTH SYSTEM,DOVER,DE,19901,71.0,89.0,86.0,95.0,92.0,80.0,85.0,57.1,36.9,76.5,19.8,0.16,0.26,39.156376,-75.49549
254,84005,SUN BEHAVIORAL DELAWARE LLC,GEORGETOWN,DE,19947,50.0,95.0,100.0,74.0,79.0,22.0,56.0,62.0,33.8,64.0,19.0,0.08,0.0,38.632891,-75.334263
255,90001,GEORGE WASHINGTON UNIV HOSPITAL,WASHINGTON,DC,20037,87.39,81.0,90.0,45.0,83.0,69.0,59.0,26.7,16.7,67.0,21.7,0.02,0.0,38.918903,-77.061781
256,90004,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL,WASHINGTON,DC,20007,38.19,90.0,64.0,83.0,82.0,61.0,59.0,44.17,21.9,77.42,21.1,0.0,0.04,38.914561,-77.075649
257,90005,SIBLEY MEMORIAL HOSPITAL,WASHINGTON,DC,20016,100.0,98.0,99.0,100.0,99.0,100.0,93.0,62.5,33.3,68.9,18.6,0.0,0.21,38.93826,-77.091149
258,90011,MEDSTAR WASHINGTON HOSPITAL CENTER,WASHINGTON,DC,20010,13.0,59.0,82.0,72.0,64.0,46.0,44.0,23.8,12.5,62.6,22.1,0.59,0.21,38.932711,-77.030248
259,94001,ST ELIZABETHS HOSPITAL,WASHINGTON,DC,20032,33.0,77.0,55.0,76.0,55.0,0.0,30.0,45.32,22.93,79.02,21.8,0.34,0.18,38.8368,-76.997697
260,94004,PSYCHIATRIC INSTITUTE OF WASHINGTON,WASHINGTON,DC,20016,24.0,24.0,48.0,43.0,51.0,31.0,10.0,15.5,8.6,51.6,19.8,0.04,0.1,38.93826,-77.091149
261,100006,ORLANDO HEALTH,ORLANDO,FL,32806,77.86,97.0,96.0,99.0,86.0,98.0,17.0,23.7,7.5,48.6,30.2,2.01,0.0,28.51103,-81.357841
262,100007,ADVENTHEALTH ORLANDO,ORLANDO,FL,32803,42.0,98.0,97.0,100.0,93.0,98.0,96.0,23.4,14.9,47.5,26.5,0.61,0.0,28.556479,-81.33664
263,100017,HALIFAX HEALTH MEDICAL CENTER,DAYTONA BEACH,FL,32114,59.9,77.12,77.07,85.45,78.18,87.49,51.84,47.05,24.47,75.89,18.88,0.06,0.04,29.146163,-81.053368
